date,account_value
2023-08-15 08:00:00,11888.835167637937
2023-08-16 08:00:00,11887.64759045607
2023-08-17 08:00:00,11887.64759045607
2023-08-18 08:00:00,11881.709704546753
2023-08-19 08:00:00,11881.709704546753
2023-08-20 08:00:00,11875.771818637433
2023-08-21 08:00:00,11880.522127364888
2023-08-22 08:00:00,11879.334550183024
2023-08-23 08:00:00,11880.522127364888
2023-08-24 08:00:00,11879.334550183024
2023-08-25 08:00:00,11881.709704546753
2023-08-26 08:00:00,11881.709704546753
2023-08-27 08:00:00,11881.709704546753
2023-08-28 08:00:00,11881.709704546753
2023-08-29 08:00:00,11882.897281728616
2023-08-30 08:00:00,11875.771818637433
2023-08-31 08:00:00,11875.771818637433
2023-09-01 08:00:00,11876.959395819296
2023-09-02 08:00:00,11880.522127364888
2023-09-03 08:00:00,11876.959395819296
2023-09-04 08:00:00,11875.771818637433
2023-09-05 08:00:00,11878.14697300116
2023-09-06 08:00:00,11879.334550183023
2023-09-07 08:00:00,11878.14697300116
2023-09-08 08:00:00,11881.70970454675
2023-09-09 08:00:00,11876.959395819296
2023-09-10 08:00:00,11876.959395819296
2023-09-11 08:00:00,11879.334550183024
2023-09-12 08:00:00,11876.959395819296
2023-09-13 08:00:00,11876.959395819296
2023-09-14 08:00:00,11878.14697300116
2023-09-15 08:00:00,11874.58424145557
2023-09-16 08:00:00,11873.396664273705
2023-09-17 08:00:00,11872.209087091842
2023-09-18 08:00:00,11874.58424145557
2023-09-19 08:00:00,11873.396664273705
2023-09-20 08:00:00,11874.58424145557
2023-09-21 08:00:00,11874.58424145557
2023-09-22 08:00:00,11875.771818637433
2023-09-23 08:00:00,11875.771818637433
2023-09-24 08:00:00,11875.771818637433
2023-09-25 08:00:00,11875.771818637433
2023-09-26 08:00:00,11880.522127364888
2023-09-27 08:00:00,11885.272436092342
2023-09-28 08:00:00,11886.460013274207
2023-09-29 08:00:00,11876.959395819298
2023-09-30 08:00:00,11875.771818637435
2023-10-01 08:00:00,11875.771818637435
2023-10-02 08:00:00,12161.885221629032
2023-10-03 08:00:00,11952.411932668834
2023-10-04 08:00:00,11891.730608113083
2023-10-05 08:00:00,11863.173975648571
2023-10-06 08:00:00,11857.122583592953
2023-10-07 08:00:00,11920.033580562484
2023-10-08 08:00:00,11821.788747185105
2023-10-09 08:00:00,11606.356236387235
2023-10-10 08:00:00,11595.207405346977
2023-10-11 08:00:00,11558.632094763594
2023-10-12 08:00:00,11402.918413480837
2023-10-13 08:00:00,11388.805302692597
2023-10-14 08:00:00,11450.623667458221
2023-10-15 08:00:00,11462.814056672332
2023-10-16 08:00:00,11807.889971111917
2023-10-17 08:00:00,11976.810518384298
2023-10-18 08:00:00,11938.173047783006
2023-10-19 08:00:00,11937.988006399022
2023-10-20 08:00:00,12469.027684038327
2023-10-21 08:00:00,12685.384686736175
2023-10-22 08:00:00,12633.412328269022
2023-10-23 08:00:00,12986.664051025617
2023-10-24 08:00:00,14003.907963587597
