date,account_value
2023-08-14 08:00:00,12664.844514069766
2023-08-15 08:00:00,12663.579547578149
2023-08-16 08:00:00,12662.314581086528
2023-08-17 08:00:00,12662.314581086528
2023-08-18 08:00:00,12655.989748628444
2023-08-19 08:00:00,12655.989748628444
2023-08-20 08:00:00,12649.664916170359
2023-08-21 08:00:00,12654.724782136827
2023-08-22 08:00:00,12653.45981564521
2023-08-23 08:00:00,12654.724782136826
2023-08-24 08:00:00,12653.459815645208
2023-08-25 08:00:00,12655.989748628443
2023-08-26 08:00:00,12655.989748628443
2023-08-27 08:00:00,12655.989748628443
2023-08-28 08:00:00,12655.989748628443
2023-08-29 08:00:00,12657.254715120058
2023-08-30 08:00:00,12649.664916170355
2023-08-31 08:00:00,12649.664916170355
2023-09-01 08:00:00,12650.929882661972
2023-09-02 08:00:00,12654.724782136824
2023-09-03 08:00:00,12650.929882661972
2023-09-04 08:00:00,12649.664916170355
2023-09-05 08:00:00,12652.19484915359
2023-09-06 08:00:00,12653.459815645207
2023-09-07 08:00:00,12652.19484915359
2023-09-08 08:00:00,12655.98974862844
2023-09-09 08:00:00,12650.929882661972
2023-09-10 08:00:00,12650.929882661972
2023-09-11 08:00:00,12653.459815645207
2023-09-12 08:00:00,12650.929882661972
2023-09-13 08:00:00,12650.929882661972
2023-09-14 08:00:00,12652.19484915359
2023-09-15 08:00:00,12648.39994967874
2023-09-16 08:00:00,12647.134983187123
2023-09-17 08:00:00,12645.870016695506
2023-09-18 08:00:00,12648.39994967874
2023-09-19 08:00:00,12647.134983187123
2023-09-20 08:00:00,12648.399949678742
2023-09-21 08:00:00,12648.399949678742
2023-09-22 08:00:00,12649.664916170357
2023-09-23 08:00:00,12649.664916170357
2023-09-24 08:00:00,12649.664916170357
2023-09-25 08:00:00,12649.664916170357
2023-09-26 08:00:00,12654.724782136826
2023-09-27 08:00:00,12659.784648103294
2023-09-28 08:00:00,12661.049614594911
2023-09-29 08:00:00,12650.929882661976
2023-09-30 08:00:00,12649.664916170359
2023-10-01 08:00:00,12649.664916170359
2023-10-02 08:00:00,12917.820907573068
2023-10-03 08:00:00,12710.782396745482
2023-10-04 08:00:00,12630.693168695392
2023-10-05 08:00:00,12578.103569291374
2023-10-06 08:00:00,12566.819780839169
2023-10-07 08:00:00,12630.005095101375
2023-10-08 08:00:00,12515.920283247964
2023-10-09 08:00:00,12271.486908298013
2023-10-10 08:00:00,12253.137887367142
2023-10-11 08:00:00,12236.758947453294
2023-10-12 08:00:00,12071.117012953304
2023-10-13 08:00:00,12054.554040168876
2023-10-14 08:00:00,12129.35519417453
2023-10-15 08:00:00,12147.113827694853
2023-10-16 08:00:00,12503.899646783691
2023-10-17 08:00:00,12655.237246876137
2023-10-18 08:00:00,12613.454725343465
2023-10-19 08:00:00,12602.371732189114
2023-10-20 08:00:00,13150.831637650697
2023-10-21 08:00:00,13432.955426455648
2023-10-22 08:00:00,13355.289808673819
2023-10-23 08:00:00,13737.520660182263
2023-10-24 08:00:00,14666.299152347945
